0,1
942.4531470359652,711.0
982.5215221768594,531.0
4990.613921297815,577.0
1204.5647301291465,442.0
1715.6024277442484,531.0
1147.11567048273,392.0
3000.482974955448,589.0
2970.1634494194295,531.0
1893.5041024009115,554.0
4427.53395054437,478.0
2027.499778043246,496.0
602.0908562988043,378.0
645.8072332668671,329.0
3462.5859727526404,607.0
3495.7896815349814,457.0
2362.207356983563,563.0
1367.0752024294343,467.0
505.32768733960984,327.0
1999.723217374514,512.0
1462.8304250493966,573.0
1515.6691626076208,458.0
505.7581186604075,336.0
1483.0509493932477,566.0
1120.4517190046463,384.0
1414.7202384205157,470.0
1139.596168515971,339.0
662.1744466961827,451.0
706.863657104419,466.0
3530.914904928766,510.0
6006.829434242429,526.0
4929.961991807213,563.0
6244.093779376708,555.0
4686.6143789737835,511.0
7655.689573490759,587.0
3592.2283488789108,465.0
6606.594336573942,557.0
6064.83767144147,520.0
370.7842135535175,402.0
1265.0999170802534,479.0
3100.448879007235,622.0
7217.166279047009,671.0
5019.912459399493,571.0
2564.783908710757,595.0
3630.696071811937,487.0
7796.241961559375,593.0
4249.000767994439,550.0
3550.8388484155294,649.0
1339.6338786359265,501.0
2158.6570948055014,430.0
3599.335413775625,464.0
544.1865093649685,468.0
619.8080779065931,469.0
652.9663460730662,424.0
2880.084045297466,484.0
2268.965960120302,521.0
2367.1921561115887,449.0
2109.0766965019866,495.0
2191.4828819846152,545.0
6598.468964951986,514.0
7495.208550797637,575.0
989.9478800855577,427.0
975.1225370522443,378.0
1689.3481974245515,481.0
278.34034950466594,326.0
2822.9313219148753,454.0
265.56444215947704,252.0
377.9781092533376,327.0
7703.247070621092,605.0
1872.3235900587752,382.0
910.6716824415489,424.0
479.99845552617626,360.0
1980.1511857509613,499.0
1016.3662811962422,507.0
1857.6481412937283,529.0
1620.064448949517,582.0
2675.0199933736003,598.0
1388.405681539196,537.0
936.4887726621237,474.0
2111.8932326295762,614.0
255.50783480610698,230.0
1173.4845223044395,621.0
1811.4941135248519,574.0
611.6308676726039,299.0
7423.138763108989,653.0
3468.604516662599,711.0
11737.55332074588,747.0
2658.6684413617477,738.0
3429.8807555315434,685.0
1250.4331318286713,489.0
824.1758534640394,561.0
9111.94963336311,741.0
4141.306523398438,488.0
2044.562477110885,667.0
1791.3911232663668,467.0
1612.481662718099,600.0
6742.543303789338,697.0
4348.920326169522,776.0
1005.7726222348865,474.0
2180.2830233061104,561.0
2186.697204556316,567.0
2051.2720555513515,670.0
6809.535481648287,766.0
2855.7321816379554,636.0
2025.0030304367974,512.0
2078.5129174882168,552.0
1236.0899924186378,482.0
2332.4174706256017,734.0
3665.294744047278,764.0
2214.207858935217,498.0
1345.4577102807816,579.0
1146.3313121909596,442.0
465.3755475192884,416.0
137.80336316778266,304.0
225.04083599358273,250.0
1530.8640258810337,575.0
1294.8712641791062,584.0
1226.3747021518648,561.0
101.24484812322771,390.0
164.6301254414575,393.0
234.70874027808895,573.0
2838.5727289388306,492.0
7628.243108753057,753.0
3963.8699463940575,702.0
1840.2923363912703,517.0
2301.3986243894324,662.0
2396.725219144486,614.0
1925.9925517719093,621.0
1367.0683261692611,715.0
6777.9508321538815,833.0
3362.4312759747263,600.0
967.7707061578985,592.0
880.7535781815968,362.0
765.3336942621972,540.0
888.3239479040349,542.0
1111.8726561129442,401.0
1111.0004712547525,419.0
730.1224744244828,474.0
958.8263789226767,424.0
1238.3495844707213,507.0
1143.377210078237,467.0
1160.5219717917498,865.0
6207.828676500456,747.0
2752.1162699503907,694.0
906.6745455777273,571.0
2742.967224116379,630.0
6575.563964631388,685.0
9993.32686376057,634.0
6289.557406950684,578.0
4818.279016730783,682.0
6424.804603583179,705.0
944.4415911672259,518.0
2956.222019826935,698.0
2640.716766861136,819.0
1917.0998307521077,586.0
4054.9527800925425,812.0
2121.089303468296,582.0
3097.235558213535,559.0
1847.6303029393312,530.0
2186.2348785006907,491.0
846.1921905095078,569.0
7208.23549250022,670.0
9315.719668469392,718.0
1876.9071222572675,577.0
5220.0690708479215,645.0
6474.662889774287,754.0
3890.8173238483723,650.0
5354.7661344273365,686.0
2016.5441012694355,466.0
7464.406527384184,741.0
5025.014989932633,707.0
1828.0055789319883,591.0
3834.364742960781,600.0
1569.5778092340188,560.0
10506.817662518213,763.0
2166.3245279146213,533.0
6633.288413419388,668.0
9823.28034479553,694.0
10354.666351156076,806.0
14440.384061312276,800.0
10990.119063382126,613.0
3698.0237673540687,630.0
6418.810479195068,768.0
1477.400279992362,477.0
1993.9785072580999,472.0
2669.5343489439547,605.0
2108.246543738758,417.0
1987.4722164454288,418.0
1742.9470199549105,458.0
1224.0256347627728,463.0
1869.1575612489687,511.0
3920.171378135681,464.0
4283.614005964657,671.0
3486.9363778163097,642.0
6040.33922937068,613.0
5824.488665636629,678.0
4466.257712364197,602.0
3896.8229004044406,591.0
3048.5474051830824,733.0
13461.000755070709,761.0
8987.445270371716,698.0
4826.996969541302,600.0
3309.119339283032,552.0
3242.3645197802543,787.0
4416.400794044237,621.0
7099.728165176561,749.0
4966.975980386138,660.0
1315.5454859891324,397.0
6978.982326125493,929.0
4330.6145387039105,766.0
2036.0242631547005,677.0
1386.7016295608482,943.0
8418.036697214911,950.0
2832.712619226193,944.0
2797.7464626196156,727.0
1948.9602770672645,773.0
10368.395079986749,987.0
7960.753904095851,900.0
5839.882059483067,915.0
2374.9958098195493,747.0
911.4358555960789,640.0
6129.182057983242,914.0
2268.485779498922,583.0
3511.3631240321406,664.0
3179.1338314618765,612.0
2225.2292184233665,511.0
2352.867353837879,399.0
792.5058664483367,292.0
7360.051635158576,612.0
5837.344482932007,656.0
1183.4805378625024,563.0
1859.6883808290586,539.0
1192.6898376953177,421.0
349.92717762045504,556.0
4482.683257181998,670.0
673.5848836134974,354.0
2108.228402803128,791.0
2301.9026848751673,520.0
686.051500224843,289.0
4530.853961653076,626.0
4833.326904237678,674.0
4552.00693482341,645.0
2418.5404527293867,369.0
602.0345542281866,526.0
866.1986422109039,434.0
1332.9202006616251,422.0
1146.6768202632666,323.0
333.31864206479804,250.0
4174.684643414745,730.0
962.5638621677062,293.0
1766.9473392380023,515.0
871.5108950227585,548.0
615.7768384476658,428.0
617.884864346066,497.0
1206.3996314911492,526.0
501.22544720185397,256.0
379.26316943774873,446.0
212.74892012296186,328.0
1350.2787003806877,702.0
1011.2092017906107,400.0
1334.2958526180591,508.0
791.5974804967991,346.0
3490.9552685827366,601.0
478.59067047059943,527.0
748.744862076579,357.0
1084.6484355930588,377.0
1689.4346301069017,534.0
504.35244262950437,350.0
1736.1040997522505,542.0
1509.8122673758771,554.0
1537.6747164260014,393.0
2117.057530369828,509.0
661.608790905666,382.0
395.35610803443706,420.0
1010.6228500549769,377.0
2932.873357041739,504.0
1588.9651508229872,397.0
1356.065620258858,452.0
846.4485804632859,350.0
472.4304821577243,434.0
1365.238162244539,425.0
656.757147922588,425.0
560.428402406571,360.0
6770.2747329853955,627.0
7316.351512390749,686.0
1359.6858587170573,488.0
928.5359878688905,451.0
3904.942622200571,611.0
3985.790469200292,621.0
4252.738696164202,671.0
398.53479127130413,234.0
487.1886232443503,403.0
496.1322577939718,256.0
222.49793189273623,410.0
371.32781526073813,262.0
4320.628553551487,664.0
1372.466589016316,497.0
1374.6845033713034,468.0
9429.274932499975,636.0
737.705920526394,367.0
1065.7133289300255,417.0
2730.513618941288,529.0
1182.6157142961747,356.0
3195.8257495926227,517.0
